MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
2.5625,29.0,4.949367088607595,0.7171563112718758,7.5953872788539725,1.6475219850493223,34.14,-117.99,0.9282193027394289
3.2841,24.0,5.137176938369781,0.7099045958518874,7.533693709848633,1.5508985900178767,34.13,-118.0,0.9820784724121582
3.2723,39.0,5.226737114268806,0.7135560521911525,6.68586094706836,1.3215267186615782,34.14,-118.0,0.981703870422387
3.5481,35.0,4.547511312217194,0.6999115806484872,7.063903961472068,1.4718907102803729,34.13,-118.0,0.9481769207364767
2.9605,37.0,4.48,0.7227059828014898,7.389563953677635,1.7147434548630078,34.13,-117.99,0.830297018707179
3.2857,37.0,4.712962962962963,0.7038917198429225,7.316548177182976,1.7147434548630078,34.12,-117.99,0.8333438110532287
2.5395,35.0,5.226737114268806,0.6701576623352465,6.947937068614969,1.667238911323929,34.12,-117.99,0.8721298360883852
4.625,42.0,5.304878048780488,0.711274565152502,6.304448802421981,1.4653985422111626,34.25,-118.0,1.007227726866257
4.0729,38.0,5.271875,0.7170773074099822,7.553286605600419,1.3808106027636342,34.13,-118.01,1.1387940783009416
4.5491,29.0,5.984848484848484,0.7156200364120039,6.489204931325317,1.462834438242225,34.12,-118.01,1.146767330555157
3.94,32.0,5.697058823529412,0.6813127229129424,7.063903961472068,1.3115074254909513,34.12,-118.01,1.3307816511896318
2.5114,32.0,4.208510638297873,0.7171563112718758,6.717804695023691,1.014305182208116,34.11,-118.5,1.1384738220932402
3.5296,43.0,5.64741641337386,0.7171723601469352,6.961296045910167,1.4359525808993863,34.11,-118.01,1.136550128008502
4.2132,29.0,5.3478260869565215,0.6900367581455528,6.678342114654332,1.2429545973968479,34.11,-118.01,1.1384738220932402
4.733,36.0,5.239130434782608,0.6835907938397272,6.9167150203536085,1.318853080324358,34.1,-118.02,1.205072199769237
1.9688,36.0,5.445783132530121,0.6749095930101644,5.517452896464707,1.3832777675804648,34.1,-118.02,1.1817271953786161
4.625,29.0,5.762452107279693,0.7288988715237881,6.577861357721047,1.322011235207817,34.11,-118.02,1.1600209167967532
3.5296,38.0,5.78140703517588,0.7155083607181026,6.984716320118266,1.3396635689714214,34.1,-118.03,1.2047724844965002
2.7857,30.0,5.135185185185185,0.7766028608297216,7.227662498728654,1.2664258189724857,34.1,-118.03,1.104262960176924
3.94,31.0,5.090384615384616,0.7112515340259334,7.063903961472068,1.3396635689714214,34.1,-118.5,1.1752646401891922
2.9422,32.0,4.931608133086876,0.7540979425108143,7.321849713788356,1.333638138172452,34.25,-118.5,1.2032725592115425
5.9175,38.0,6.253012048192771,0.7358950302734146,6.8966943316227125,1.380252046663928,34.11,-118.03,1.6426792462139022
5.0,44.0,6.388429752066116,0.6890063878939139,6.0063531596017325,1.4695106671409688,34.11,-118.04,1.699461415081689
5.1509,42.0,5.911575562700965,0.6971584173863983,7.484368643286131,1.3507005034820738,34.11,-118.05,1.6610811455859387
6.0878,39.0,7.266081871345029,0.7499806553231112,6.9782137426306985,1.419367109393913,34.13,-118.04,1.6680841078668338
5.2249,39.0,7.064425770308123,0.7171563112718758,7.01571242048723,1.4152818979931427,34.12,-118.04,1.695982513834286
3.55,20.0,6.138823529411765,0.755293135910933,7.741967899820685,1.3105561014934075,34.12,-118.05,1.7521520146332756
3.6639,25.0,5.126482213438735,0.7501225883418827,7.522400231387125,1.2339536365378718,34.12,-118.5,1.2473196088293017
4.5667,34.0,5.105902777777778,0.6773988235918061,7.415175109613295,1.3563361735790986,34.12,-118.06,1.3123786781697224
4.1875,35.0,5.474666666666667,0.7171563112718758,6.951772164398911,1.3307816511896318,34.12,-118.06,1.3228219381643171
3.2596,48.0,5.145985401459854,0.7464457622843073,6.519147287940395,1.24438595615732,34.11,-118.05,1.3147983594148207
2.7656,36.0,5.286407766990291,0.7780325127092698,6.818924065275521,1.1688988213962817,34.11,-118.06,1.2223037610106595
3.0854,39.0,5.344969199178645,0.7529259319857846,7.087573705557973,1.3396635689714214,34.11,-118.5,1.2490417676935142
4.8017,39.0,5.669950738916256,0.7005091770010144,7.372118028337787,1.5925472972696766,34.1,-118.04,1.318550709033371
4.7931,36.0,5.462585034013605,0.7331525151736445,6.7912214627261855,1.392229096639705,34.1,-118.05,1.3153352721793967
3.8646,38.0,5.302134646962233,0.715072541188911,7.3777589082278725,1.3396635689714214,34.1,-118.06,1.2728456686123115
4.3523,42.0,5.588652482269503,0.7466543346075162,6.548219102762372,1.2446245715923967,34.1,-118.06,1.3444301570211918
3.5761,43.0,5.4880239520958085,0.7241002780369582,6.668228248417403,1.2099429713124397,34.1,-118.5,1.2717249063767546
3.6995,38.0,5.288503253796096,0.6723245104203369,7.1770187659099,1.3447716511631367,34.25,-118.06,1.2812115846667382
3.5296,38.0,5.438967136150235,0.7220676461028126,7.052721049232323,1.3113734909401016,34.1,-118.04,1.2098554674840916
4.6211,34.0,5.525531914893617,0.6835265825729627,7.341483852363161,1.4541518365155257,34.09,-118.04,1.249615162204637
4.2321,30.0,5.151442307692308,0.7062816977405921,7.010311867307229,1.2977520926338986,34.1,-118.05,1.2590290100740142
4.0179,42.0,5.13681592039801,0.6956316538876073,7.063903961472068,1.4507162709810193,34.1,-118.05,1.319887428922292
4.0625,38.0,5.487870619946092,0.7157997147881948,7.00033446027523,1.3747727155355465,34.09,-118.06,1.2878542883066382
4.8594,38.0,6.363636363636363,0.7282385003712154,7.063903961472068,1.344863414992469,34.1,-118.06,1.2971898860370696
3.244,36.0,5.227848101265823,0.69525466289951,6.576469569048224,1.3396635689714214,34.09,-118.06,1.2756420910162956
4.2898,40.0,5.226737114268806,0.7075926057476685,7.018401799069201,1.374318170073175,34.09,-118.06,1.2573239798229305
2.5474,40.0,4.8879551820728295,0.7111906957538804,7.165493475060845,1.5307947851149872,34.09,-118.07,1.0922588146959344
4.0987,35.0,4.434782608695652,0.6767084542167854,6.78897174299217,1.4383572868015144,34.09,-118.07,1.1065804583172865
2.9196,33.0,4.824528301886793,0.7374348607610616,7.447751280047908,1.4435837936301872,34.09,-118.08,1.1275236321625297
3.7222,34.0,4.546134663341646,0.7171563112718758,7.303843225277705,1.5482520358868337,34.09,-118.08,1.1223288152854258
3.7066,32.0,4.279627163781624,0.6709315244097425,7.748028524432376,1.407049512350117,34.09,-118.08,1.1210258835050098
4.037,35.0,4.537549407114624,0.7029801014761843,6.883462586413092,1.5797526199795677,34.08,-118.04,1.005399906945931
2.8333,32.0,3.836676217765043,0.6714229373683629,7.063903961472068,1.2062624447080106,34.09,-118.04,1.0508216248317612
3.5268,23.0,4.894308943089431,0.7407752295491999,6.016157159698354,1.4644591339692268,34.09,-118.05,0.9017860456712733
3.4286,32.0,5.226737114268806,0.6894088584493382,7.090076835776092,1.3819316243776936,34.09,-118.02,1.070898450100594
2.6917,24.0,4.351464435146443,0.7301123747934168,7.063903961472068,1.635863892779401,34.25,-118.02,0.9932517730102833
2.4464,32.0,3.920704845814978,0.7256527509648767,7.457609289715606,1.571731470695136,34.08,-118.03,0.9917691930500606
3.4609,29.0,5.234567901234568,0.7017520277534638,7.226936018493289,1.4804815761795918,34.25,-118.01,0.9794533068317952
3.5296,29.0,5.226737114268806,0.7171563112718758,7.327123292259293,1.6439985874995677,34.08,-118.0,1.0828216027617856
3.6531,30.0,4.562,0.714908672341458,7.585788821732034,1.596960390922988,34.08,-118.01,0.9794533068317952
4.275,35.0,5.337175792507205,0.7088730228654094,7.254884810077338,1.624312328549347,34.08,-118.01,1.006496999760304
4.6467,23.0,5.226737114268806,0.7421021029470661,7.154615356913663,1.691129512797921,34.08,-118.0,1.0476698099305348
2.3333,31.0,3.983416252072968,0.7169090523348921,7.9483852851118995,1.7147434548630078,34.08,-118.02,0.9715362061001336
3.25,37.0,4.2349726775956285,0.6821580589843501,6.588926477533519,1.6028589413360577,34.08,-118.03,0.9524297784900283
2.9688,42.0,4.536931818181818,0.7225404792565776,7.179307969504034,1.5527473035948305,34.08,-118.03,0.966223100622364
2.3611,52.0,2.36,0.6232776015320345,5.598421958998375,1.5231535438370878,34.07,-118.04,0.8385453832493022
2.0433,29.0,3.142857142857143,0.6232776015320345,6.6240652277998935,1.6354697511520473,34.08,-118.05,0.8704561955303556
2.7254,25.0,3.796597061098221,0.7418268535961783,8.050065422915965,1.5797677350810657,34.08,-118.05,0.8899467565345531
2.4914,30.0,3.6728971962616814,0.6919782733549634,7.527255919373784,1.6749981077465084,34.08,-118.05,0.9524297784900283
3.4202,34.0,4.885714285714286,0.7233002187306329,6.849066282633458,1.577926184064941,34.25,-118.5,1.061602463034209
3.2312,38.0,4.5762081784386615,0.7069914256712864,7.519692404116539,1.4874172863250783,34.25,-118.07,1.1375124376256662
2.806,37.0,4.979423868312757,0.7114963192281418,6.598509028614515,1.3904011430725438,34.08,-118.07,1.146131804636086
3.1042,37.0,4.508264462809917,0.7474318640470181,6.80903930604298,1.5559673909726843,34.25,-118.03,0.9242589015233319
3.5296,39.0,4.487012987012987,0.7044467358138786,6.994849985833071,1.512698139820181,34.07,-118.04,1.007957920399979
2.3098,39.0,3.782407407407408,0.6939184879641691,7.838737559599282,1.5920028506119988,34.07,-118.04,1.0046678424915678
2.7721,26.0,2.841836734693877,0.6232776015320345,6.1224928095143865,1.2003949829780522,34.06,-118.01,0.9376607576103475
2.2559,24.0,3.837947332883187,0.6944967084300786,8.050065422915965,1.7000103507199085,34.07,-118.01,0.9813291280533772
3.5296,21.0,3.6583990980834273,0.732931432753218,7.063903961472068,1.6049181307284808,34.07,-118.02,0.941178447381934
2.4706,31.0,4.156593406593407,0.726911360163153,7.242082359256962,1.575915220395457,34.06,-118.03,0.9954715297485963
2.1094,24.0,2.843446601941748,0.6991968057857686,8.050065422915965,1.6662861379332947,34.06,-118.5,0.8552660300363805
3.5296,27.0,3.4573002754820936,0.7316524439430528,8.050065422915965,1.7147434548630078,34.06,-118.03,0.9470139045169956
2.1383,31.0,3.334494773519164,0.7069882319718167,7.170888478512505,1.710118504766788,34.06,-118.5,0.9297990818989473
3.1875,29.0,4.171487603305785,0.7600717989828376,7.063903961472068,1.7147434548630078,34.06,-118.04,0.9329511727672624
2.1406,45.0,3.198795180722892,0.7171563112718758,7.063903961472068,1.6769839546356269,34.06,-118.05,0.965080896043587
3.023,25.0,3.441077441077441,0.6829948090959274,7.359467638255621,1.7147434548630078,34.06,-118.05,0.883767540168595
1.9189,28.0,3.097560975609756,0.7197925042178045,7.063903961472068,1.5696316620336808,34.06,-118.06,0.9779501122608828
3.5156,31.0,4.945848375451264,0.7057033993353578,6.968850378341948,1.5756608395038338,34.07,-118.07,1.096276228870562
3.29,32.0,4.281675392670157,0.703563941418201,8.050065422915965,1.5999691410052483,34.07,-118.08,1.1167795926235586
2.6579,32.0,4.760456273764259,0.7119801288930375,7.198931240688173,1.7147434548630078,34.05,-118.04,0.9431273858277147
3.7279,36.0,5.447236180904523,0.7006566025820767,6.825460036255307,1.7147434548630078,34.05,-118.05,0.9639373853415082
2.6288,28.0,4.406976744186046,0.7203890085231744,6.919683849847411,1.370915075940403,34.04,-118.06,0.9566646260124283
2.5445,24.0,3.467696629213483,0.7171563112718758,8.050065422915965,1.7147434548630078,34.06,-118.03,0.9218751101680557
3.0536,34.0,4.620087336244541,0.6953282065063053,7.063903961472068,1.7146237403458278,34.05,-118.04,0.8649974374866045
3.0,35.0,5.040697674418604,0.7203890085231744,7.331714969726466,1.693586668900691,34.04,-118.04,0.9578164787026534
3.5,32.0,4.733918128654971,0.664976303593249,7.30854279753919,1.679443915753805,34.04,-118.04,0.9749369273068885
2.2577,26.0,3.5850673194614444,0.7826544202994251,8.050065422915965,1.7147434548630078,34.06,-118.02,1.007227726866257
3.5296,29.0,3.1692913385826773,0.6980563705861836,7.62608275807238,1.6164995345603062,34.05,-118.02,0.941178447381934
2.7955,36.0,3.672972972972973,0.6232776015320345,7.351158226430694,1.6502166627760964,34.05,-118.03,0.9458495341156994
3.5129,36.0,4.352750809061488,0.7281268994559722,7.321188556739478,1.7147434548630078,34.05,-118.5,0.8850064418343887
3.5296,31.0,3.0842391304347827,0.6753262839898337,7.4489161025442,1.7147434548630078,34.05,-118.01,0.9620286235480088
2.3611,28.0,3.739622641509434,0.6740989855892509,7.044032897274685,1.6716151573859919,34.05,-118.02,0.9820784724121582
3.0625,33.0,4.338028169014085,0.7437800456444597,7.983781068977451,1.7147434548630078,34.05,-118.02,0.9775739602910536
2.8821,28.0,5.226737114268806,0.7076018655127853,8.050065422915965,1.5217548222923896,34.04,-118.02,0.9481769207364767
7.8588,34.0,7.176678445229682,0.7201640743154815,7.330405211844402,1.3068036212254506,34.17,-118.07,1.7134375024525852
5.5418,36.0,5.8474576271186445,0.669876075308916,7.103322062526113,1.3716599536014529,34.17,-118.07,1.449503874517775
5.7051,35.0,5.727272727272728,0.6918093877182854,7.063903961472068,1.2909841813155656,34.17,-118.5,1.449269160281279
3.5296,29.0,6.846607669616519,0.6887125834920795,6.78105762593618,1.2797860221008215,34.18,-118.1,1.7047480922384253
8.023600000000002,52.0,7.539184952978056,0.6612973546728461,6.878326468291325,1.396430900154343,34.19,-118.12,1.6939628675037883
6.827,36.0,7.021428571428571,0.7171563112718758,7.5485559791698735,1.3110318766193438,34.2,-118.11,1.5247511042669064
4.7269,48.0,5.226737114268806,0.7736124532091336,6.836259277277067,1.2683396074241051,34.19,-118.5,1.3959971365812758
6.1824,36.0,6.9,0.7509667514487716,6.432940092739179,1.3755222641379796,34.21,-118.5,1.319352955366009
5.6629,45.0,5.251082251082251,0.6375154845737966,6.272877006546167,1.3396635689714214,34.2,-118.13,1.205970806988609
4.9312,46.0,6.052380952380952,0.7532114213025954,6.352629396319567,1.3160251652733344,34.2,-118.13,1.22436349397367
3.5296,43.0,4.927051671732523,0.7464142097414326,6.923628628138427,1.407347770317723,34.25,-118.13,1.2302251754700018
4.73,45.0,5.922570016474465,0.7029833254366585,7.063903961472068,1.3290874917984061,34.19,-118.14,1.1019400787607843
5.0953,39.0,5.94675925925926,0.686178511243852,7.1569563646156364,1.3781595109136149,34.2,-118.14,1.122979645116404
3.7932,37.0,5.50137741046832,0.6903885581208655,6.945051063725834,1.3396635689714214,34.2,-118.15,1.132369385466243
3.2216,48.0,4.853403141361256,0.6639286345608053,7.027314514039777,1.3731189399613264,34.19,-118.5,0.9616464335949523
3.6094,47.0,5.820338983050847,0.7248429113700773,6.767343125265392,1.3717827961788445,34.19,-118.15,0.9582001349513647
5.9845,40.0,7.317343173431734,0.74176161324663,6.74993119378857,1.4225302095739354,34.25,-118.5,1.2287629731331546
8.023600000000002,44.0,6.163179916317992,0.7158989375433613,6.505784060128229,1.3336788981836258,34.2,-118.18,1.6407427622625128
6.7571,42.0,6.665178571428571,0.7217519911416086,6.501289670540389,1.3784511836588647,34.25,-118.2,1.6935952204408238
4.7734,41.0,6.572549019607843,0.708711697101057,6.630683385642372,1.3784203046889847,34.21,-118.21,1.7062015808664084
5.9771,37.0,6.088495575221239,0.7171920548139482,7.063903961472068,1.3176174953236712,34.25,-118.23,1.671097292820828
2.2328,46.0,4.890350877192983,0.7276333566311146,7.593877844605118,1.677670260878574,34.18,-118.15,0.8841806779559215
2.0278,46.0,5.189024390243903,0.7171563112718758,7.462214939768189,1.5121746070088935,34.17,-118.15,0.8219800524029137
3.5296,29.0,4.782608695652174,0.6905863596982718,7.204892510204673,1.4906313352349296,34.18,-118.16,0.8590852581033759
3.5296,52.0,5.226737114268806,0.7171563112718758,6.556778356158042,1.3396635689714214,34.17,-118.16,0.9700210542951229
2.8472,44.0,5.169741697416974,0.6459240536287282,6.410174881966167,1.3396635689714214,34.18,-118.17,1.1593937609279688
3.3125,29.0,4.890675241157556,0.707512950361979,7.020190708311925,1.5249372657506333,34.18,-118.15,0.9357011253939783
2.2326,42.0,4.761467889908257,0.7225278249531653,7.403670290012373,1.561037580527078,34.25,-118.16,0.9130856009252067
3.5887,44.0,5.26378896882494,0.7307986867636337,7.228388451573604,1.4591168208199399,34.19,-118.5,0.9301936370431464
4.375,29.0,5.40084388185654,0.7171563112718758,6.720220155135295,1.5026699370083942,34.18,-118.17,0.9809542451998773
4.0985,45.0,5.737179487179487,0.6995369786587163,6.943122422819428,1.4626319886008816,34.19,-118.17,1.0046678424915678
4.0714,42.0,5.843501326259947,0.7385211333978635,6.920671504248683,1.304094155306333,34.19,-118.13,1.205970806988609
3.5164,47.0,5.970639032815199,0.7296073445069884,7.063903961472068,1.370189551672689,34.18,-118.14,1.1832597627283945
3.7222,49.0,5.226737114268806,0.7171563112718758,6.6039438246004725,1.271989589839832,34.19,-118.14,1.2149127443642704
2.3967,38.0,4.278728606356968,0.695589184215497,7.243512974665482,1.485708134549427,34.25,-118.15,0.9673640020581556
5.894,47.0,6.0055401662049865,0.6806034620814151,6.805722553416985,1.2523671640176102,34.18,-118.1,1.38854183366037
5.9009,52.0,7.287755102040816,0.7133498878774648,7.268920128193722,1.3677562401209795,34.25,-118.11,1.5602476682433286
6.3467,44.0,6.994065281899109,0.7005381972063345,6.79346613258001,1.2930591783547263,34.18,-118.12,1.5100594684538216
6.4223,52.0,5.226737114268806,0.724415486865415,7.177782416195197,1.303558480930412,34.25,-118.13,1.4131796899012727
3.5296,46.0,5.226737114268806,0.7171563112718758,6.625392368007956,1.1883975925404646,34.17,-118.1,1.3339478807476814
3.2813,48.0,5.5,0.7171563112718758,6.045005314036012,1.1262788213862482,34.17,-118.1,1.303184454396884
4.99,50.0,5.929701230228471,0.7171563112718758,7.3031700512368,1.2831769828926025,34.17,-118.11,1.28536844252993
3.1115,46.0,5.167577413479052,0.7315619083525451,7.282073658093465,1.2938035183656353,34.25,-118.11,1.2077656025646322
3.4777,47.0,4.873180873180873,0.7258699365508128,7.338238150065589,1.3396635689714214,34.18,-118.12,1.1957389993988325
5.8309,52.0,5.226737114268806,0.6593981958233043,6.403574197934815,1.3396635689714214,34.18,-118.13,1.4087894389472615
2.2692,37.0,4.449013157894737,0.7475606022837396,7.347299700743164,1.2672255485486406,34.17,-118.12,1.1786549963416462
3.5296,52.0,5.788643533123029,0.71344452062362,6.656726524178391,1.2386942091046458,34.17,-118.12,1.4240717254539206
3.6094,52.0,5.171014492753623,0.7171563112718758,6.874198495453294,1.33500106673234,34.17,-118.13,1.285091855610728
4.0524,52.0,5.291666666666667,0.675128675057267,7.427738840532894,1.466794839458322,34.17,-118.5,1.0046678424915678
3.3068,50.0,4.622291021671827,0.6977803934814334,6.90875477931522,1.4100048408922992,34.18,-118.14,0.9337376454778757
2.3029,45.0,5.226737114268806,0.7593965661011459,8.044947049617722,1.7147434548630078,34.18,-118.15,0.911479174876933
2.2765,29.0,5.603174603174603,0.7882511960505825,7.415776975415394,1.5615996759900503,34.16,-118.15,0.9025974047421526
3.5909,46.0,5.226737114268806,0.7048432203231365,6.51471269087253,1.2928451936554124,34.17,-118.16,0.9376607576103475
4.1518,43.0,6.105263157894737,0.7330117791238732,6.302618975744905,1.2830581160431451,34.16,-118.16,1.1960414339996557
6.07,52.0,6.329317269076305,0.6728625093884395,6.546785410760524,1.3337320310290353,34.16,-118.16,1.2859213869731034
7.3715,17.0,5.0060975609756095,0.6900937430730549,5.438079308923196,0.8739431840450628,34.15,-118.16,1.2892326482767593
2.575,29.0,3.591203104786546,0.7355720295377869,7.842671474979457,1.4571397631325524,34.16,-118.14,0.9301936370431464
1.5156,52.0,2.75,0.7328875092094594,5.429345628954441,0.9297137522062957,34.15,-118.14,1.0560526742493137
1.6921,29.0,3.240740740740741,0.6956692499926551,7.7226775164680035,1.5688964621715416,34.16,-118.15,0.965080896043587
2.3654,49.0,4.686046511627907,0.7687075857939821,6.54965074223381,1.6209987348351764,34.15,-118.15,0.8649974374866045
2.3062,34.0,4.414814814814815,0.7507170323814231,7.637234388789473,1.5766851259622923,34.17,-118.14,0.9477893989335261
2.1377,30.0,3.3784135240572173,0.6853142423387584,7.962067308753666,1.5540983895724236,34.16,-118.14,0.8850064418343887
1.6887,20.0,4.16955017301038,0.7388017699184094,7.666690200080086,1.5462364439865541,34.16,-118.15,0.9106749930885194
1.0846,36.0,5.226737114268806,0.659245628884264,6.932447891572509,1.4846302618407525,34.17,-118.15,0.9017860456712733
3.5296,36.0,3.792091836734694,0.707709007987379,7.954021087278037,1.5325789069084887,34.16,-118.14,0.941178447381934
3.5296,24.0,3.504672897196261,0.7238244328069924,6.363028103540465,1.030953640194295,34.15,-118.13,0.882527101721346
3.5296,30.0,4.42713567839196,0.7155083607181026,7.063903961472068,1.212479235403736,34.16,-118.12,1.0598714603516792
2.4817,33.0,3.875722543352601,0.7103395811003181,7.62608275807238,1.3768569045045902,34.16,-118.13,0.9913982043609605
2.6038,18.0,5.226737114268806,0.7988922376568498,6.999422467507961,1.3370233121131079,34.25,-118.13,0.9384435365152884
2.1763,19.0,2.6273584905660377,0.7025369209097845,6.513230110912307,1.429001370335917,34.15,-118.12,0.9887974226609031
3.0119,22.0,3.772009029345373,0.7340594644577165,6.913737350659685,1.1843688029005262,34.15,-118.12,0.9984235614126774
3.1875,9.0,3.788808664259928,0.7552572137900871,7.063903961472068,1.1817050472296469,34.15,-118.5,1.0046678424915678
2.5903,28.0,3.4643962848297214,0.710031695261954,6.606650186198215,1.1902568785792276,34.15,-118.13,0.8109302162163288
4.0,29.0,5.142857142857143,0.6834852696482084,6.892641641172089,1.3092234238355118,34.16,-118.13,1.253905173074145
3.6719,52.0,5.465753424657534,0.7301261838010328,7.063903961472068,1.5055983096169807,34.16,-118.13,1.1875384978625112
2.5664,52.0,5.226737114268806,0.7136669107911219,7.010311867307229,1.308332819650179,34.16,-118.13,1.1474024528375417
4.3083,36.0,5.226737114268806,0.7908364257211201,7.063903961472068,1.243990982422531,34.17,-118.09,1.3064391358704261
4.2386,44.0,5.959488272921109,0.7215253328927065,7.119635638017636,1.3396635689714214,34.25,-118.1,1.3446908112648155
3.4811,44.0,5.011123470522803,0.6903624391335127,7.063903961472068,1.2680593323400149,34.17,-118.1,1.3875435805203225
3.0417,52.0,4.638115631691649,0.7101327269256892,7.1770187659099,1.3352264442406188,34.17,-118.12,1.171242979703017
5.4223,52.0,7.112612612612613,0.7098979909847607,7.114769448366463,1.326549138554599,34.16,-118.11,1.4483297520393432
4.2065,52.0,5.6826484018264845,0.6920049759811684,7.004881989712859,1.256669223462433,34.16,-118.5,1.4357985560229796
3.4583,52.0,4.421568627450981,0.6394430015880843,6.748759547491679,1.3308645561805597,34.16,-118.11,1.223481270713979
2.6172,40.0,4.452054794520548,0.7710801828096321,6.946013991099227,1.2148720947839717,34.15,-118.11,1.0855270491194544
3.4167,35.0,4.583333333333333,0.7719872422677213,6.892641641172089,1.270462545594769,34.15,-118.12,1.0925942163425468
5.0237,52.0,5.226737114268806,0.7107636079482436,7.10002716662926,1.3531687789344533,34.16,-118.12,1.2293481106571642
5.3272,46.0,5.748995983935743,0.7171563112718758,7.253470382684528,1.3396635689714214,34.16,-118.1,1.4590800308455383
3.0096,29.0,4.6350710900473935,0.7303607769003796,6.298949246855942,1.2735342345318896,34.15,-118.1,1.095273387402595
3.5296,42.0,5.629032258064516,0.728794519290183,7.446585099157725,1.3251907939822927,34.16,-118.08,1.2308094582794957
2.2321,46.0,4.927272727272728,0.8066527827894932,5.017279836814924,1.3156767939059373,34.15,-118.09,1.2163953243244932
3.5568,52.0,6.090909090909091,0.8066527827894932,5.594711379601839,1.2344138298271714,34.15,-118.09,1.1151415906193203
4.3452,49.0,5.642307692307693,0.6912222521503609,6.535241271013659,1.293672871239494,34.15,-118.09,1.2812115846667382
5.0393,45.0,6.229461756373937,0.7002043728699441,6.849066282633458,1.2997979172003413,34.16,-118.09,1.4377001491797907
3.5296,39.0,6.536231884057971,0.6730184131293316,6.594413459749778,1.2933364849425346,34.16,-118.07,1.604425370610556
4.2143,35.0,5.627002288329519,0.6942906912620244,6.878326468291325,1.169281862018799,34.16,-118.07,1.5462850974288318
3.4087,45.0,4.67948717948718,0.6995369786587163,6.511745329644728,1.353718190685278,34.15,-118.07,1.1288181307251755
3.375,42.0,5.095541401273885,0.7375297078345975,7.419979923661835,1.2963835909712584,34.14,-118.07,1.2820443397460914
3.1729,45.0,5.2196428571428575,0.7316808445621881,7.55171221535131,1.481198614391343,34.14,-118.5,1.1590800354351993
6.1159,52.0,5.226737114268806,0.6984805265353079,6.068425588244111,1.1953798406031042,34.14,-118.08,1.74186869961459
3.88,42.0,5.02803738317757,0.7171563112718758,7.047517221357296,1.1466604479062654,34.14,-118.08,1.3378916218917232
5.3377,40.0,5.768656716417911,0.705201104903758,7.284820912568604,1.3132621591419926,34.14,-118.09,1.5556151057365937
3.5296,29.0,4.113149847094801,0.7365346886735368,6.620073206530356,1.1910455698244764,34.15,-118.09,1.1343011310766167
3.5296,45.0,4.9056,0.719983834513505,7.160845906664299,1.1181534438749452,34.14,-118.1,1.4455062207517366
6.0948,52.0,7.795454545454546,0.731368393380143,6.698268054115413,1.28919687074147,34.25,-118.11,1.523226215615035
3.5296,26.0,4.160797342192691,0.7171563112718758,8.007034012193408,1.0966169438092135,34.14,-118.1,1.1416717781285568
3.5296,44.0,5.129082426127527,0.7171563112718758,7.257002707092073,1.1643165375460074,34.14,-118.11,1.6767226592396967
3.5296,25.0,3.6114044350580783,0.7171563112718758,7.449498005382849,1.0346602434138665,34.14,-118.12,1.1565666819286655
3.4531,23.0,5.226737114268806,0.7416219370623564,7.828834527588089,1.0465053718726838,34.14,-118.13,1.1343011310766167
3.2643,29.0,3.688082901554404,0.7282742331614142,7.413970290190444,0.9999458785278877,34.14,-118.13,0.970400057521187
3.6997,24.0,5.226737114268806,0.7171563112718758,8.050065422915965,0.9712808881430317,34.14,-118.14,1.1786549963416462
2.9511,17.0,3.5869336143308748,0.7252909536146351,7.43543801981455,1.0242611159943613,34.14,-118.14,1.3410354547142758
2.3,45.0,3.0,0.7171563112718758,6.12029741895095,1.255127967626866,34.14,-118.15,0.4382549309311553
1.625,52.0,3.8380952380952382,0.7487170317147561,5.8916442118257715,1.4902252839681225,34.14,-118.15,1.0560526742493137
7.9213,44.0,6.44811320754717,0.6824772512352485,6.964135612418245,1.2507393590358409,34.13,-118.18,1.7540576020440435
6.1953,39.0,6.90952380952381,0.7396671961948381,6.915723448631314,1.2230749061994224,34.13,-118.5,1.5325568680981427
7.7116,38.0,6.535483870967742,0.716527629204009,7.0317412587631285,1.2332183724223977,34.14,-118.18,1.5280109137383713
3.5296,50.0,5.226737114268806,0.7397175879910645,6.854354502255021,1.1313305832910772,34.13,-118.15,1.4223851812642443
4.9167,16.0,4.558109833971903,0.7171230924356568,7.063903961472068,1.0723006565088855,34.13,-118.14,1.2559008971862953
3.5296,29.0,5.989203778677463,0.7341311052886345,7.409136443920128,1.171466342162238,34.25,-118.14,1.7573405423575958
3.6389,34.0,3.868544600938967,0.718641029386165,6.066108090103747,1.1048525585281943,34.13,-118.5,1.1474024528375417
3.5296,39.0,5.669064748201439,0.6527747252695578,6.025865973825314,1.3790741131464035,34.13,-118.08,1.6028160361252135
5.5067,41.0,5.226737114268806,0.7171563112718758,6.694562058521095,1.3511080519948468,34.12,-118.08,1.4469189829363254
5.4536,38.0,6.092378752886836,0.6919917789293896,7.158513997329321,1.3775961328949857,34.12,-118.09,1.4877221537500038
5.6152,38.0,5.989510489510489,0.6913973988361576,6.659293919683638,1.3396635689714214,34.12,-118.09,1.5258388885577867
3.301,27.0,4.439624853458382,0.7277128336722263,7.597396320212795,1.3396635689714214,34.13,-118.07,1.2561856757728702
4.1136,30.0,4.145009416195857,0.7191709539812506,7.085901464365611,1.1782203082235212,34.12,-118.07,1.3347378742054885
4.2312,43.0,5.610108303249097,0.7110367453107205,6.688354713946762,1.359772459070796,34.12,-118.07,1.3153352721793967
